layer,nr,cvs,kappas,type
0,316,0.00000000*6.00000000,3.20000000e+01*3.20000000e+01,node
0,317,0.00000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,318,0.00000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,319,0.00000000*10.50000000,1.60000000e+01*1.60000000e+01,node
0,320,0.00000000*12.00000000,8.00000000e+00*8.00000000e+00,node
0,321,0.00000000*13.50000000,4.00000000e+00*4.00000000e+00,node
0,322,0.00000000*15.00000000,4.00000000e+00*4.00000000e+00,node
0,323,0.00000000*16.50000000,4.00000000e+00*4.00000000e+00,node
0,324,0.00000000*18.00000000,2.00000000e+00*2.00000000e+00,node
0,325,0.00000000*19.50000000,4.00000000e+00*4.00000000e+00,node
0,326,0.00000000*21.00000000,8.00000000e+00*8.00000000e+00,node
0,327,1.50000000*-21.00000000,8.00000000e+00*8.00000000e+00,node
0,328,1.50000000*-19.50000000,8.00000000e+00*8.00000000e+00,node
0,329,1.50000000*-18.00000000,8.00000000e+00*8.00000000e+00,node
0,330,1.50000000*-16.50000000,4.00000000e+00*4.00000000e+00,node
0,331,1.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
0,332,1.50000000*-13.50000000,1.60000000e+01*1.60000000e+01,node
0,333,1.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,334,1.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
0,335,1.50000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
0,336,1.50000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,337,1.50000000*-6.00000000,3.20000000e+01*3.20000000e+01,node
0,338,1.50000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
0,339,1.50000000*-3.00000000,2.00000000e+00*2.00000000e+00,node
0,340,1.50000000*-1.50000000,1.00000000e+00*1.00000000e+00,node
0,341,1.50000000*0.00000000,1.00000000e+00*1.00000000e+00,node
0,342,1.50000000*1.50000000,1.00000000e+00*1.00000000e+00,node
0,343,1.50000000*3.00000000,1.00000000e+00*1.00000000e+00,node
0,344,1.50000000*4.50000000,3.20000000e+01*3.20000000e+01,node
0,345,1.50000000*6.00000000,3.20000000e+01*3.20000000e+01,node
0,346,1.50000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,347,1.50000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,348,1.50000000*10.50000000,1.60000000e+01*1.60000000e+01,node
0,349,1.50000000*12.00000000,8.00000000e+00*8.00000000e+00,node
0,350,1.50000000*13.50000000,4.00000000e+00*4.00000000e+00,node
0,351,1.50000000*15.00000000,4.00000000e+00*4.00000000e+00,node
0,352,1.50000000*16.50000000,4.00000000e+00*4.00000000e+00,node
0,353,1.50000000*18.00000000,4.00000000e+00*4.00000000e+00,node
0,354,1.50000000*19.50000000,4.00000000e+00*4.00000000e+00,node
0,355,1.50000000*21.00000000,8.00000000e+00*8.00000000e+00,node
0,356,3.00000000*-19.50000000,8.00000000e+00*8.00000000e+00,node
0,357,3.00000000*-18.00000000,3.20000000e+01*3.20000000e+01,node
0,358,3.00000000*-16.50000000,4.00000000e+00*4.00000000e+00,node
0,359,3.00000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
0,360,3.00000000*-13.50000000,4.00000000e+00*4.00000000e+00,node
0,361,3.00000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,362,3.00000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
0,363,3.00000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
0,364,3.00000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,365,3.00000000*-6.00000000,3.20000000e+01*3.20000000e+01,node
0,366,3.00000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
0,367,3.00000000*-3.00000000,1.60000000e+01*1.60000000e+01,node
0,368,3.00000000*-1.50000000,4.00000000e+00*4.00000000e+00,node
0,369,3.00000000*0.00000000,2.00000000e+00*2.00000000e+00,node
0,370,3.00000000*1.50000000,4.00000000e+00*4.00000000e+00,node
0,371,3.00000000*3.00000000,1.60000000e+01*1.60000000e+01,node
